"code","V14","V15","V16","V17","V18","V19","V20","V22","V23","V24","V25","V26","V27","SEX","AGE","MARITAL"
"JP",5,2,1,3,4,2,2,2,4,2,3,3,2,2,37,4
"JP",5,5,2,3,5,6,6,2,2,2,2,5,4,2,39,1
"JP",5,5,1,1,1,1,1,3,3,3,5,3,2,2,49,6
"JP",5,3,4,1,1,2,5,4,1,1,2,4,2,1,29,6
"JP",3,3,2,3,3,3,6,1,4,3,3,4,3,2,70,1
"JP",4,2,1,2,4,4,4,1,3,3,2,5,1,1,35,6
"JP",2,1,3,4,4,4,4,2,4,3,4,3,4,1,69,1
"JP",6,1,2,3,1,2,2,6,6,6,6,6,6,1,28,6
"JP",2,1,2,3,3,2,2,1,5,5,5,3,3,1,63,1
"JP",3,6,6,6,3,3,3,2,3,3,3,3,3,2,56,1
"JP",3,3,5,3,3,3,3,1,3,5,5,5,1,2,65,1
"JP",3,1,5,1,2,6,6,1,5,1,1,1,1,1,82,1
"JP",3,1,5,1,3,6,6,5,5,1,1,5,5,1,66,6
"JP",5,1,3,2,5,4,4,2,2,3,3,3,1,2,55,1
"JP",5,1,5,6,3,3,3,1,4,3,2,2,2,2,80,1
"JP",3,3,1,2,6,1,1,2,5,5,5,3,1,2,53,1
"JP",3,3,3,2,1,1,1,2,2,2,2,1,1,1,64,1
"JP",1,1,5,4,5,5,5,1,5,5,5,1,1,2,78,4
"JP",1,1,3,1,1,1,1,1,3,2,2,1,1,2,75,5
"JP",1,1,2,5,2,6,6,2,5,6,5,6,2,1,22,6
"JP",1,1,1,6,5,5,5,1,1,1,6,5,2,1,55,6
"JP",4,2,3,2,5,5,5,3,3,5,2,3,5,1,20,6
"JP",2,3,2,3,5,5,5,7,2,2,2,4,2,1,49,1
"JP",2,3,2,2,3,3,4,1,4,5,4,3,2,1,40,1
"JP",5,5,6,6,1,1,1,6,6,6,6,6,6,1,77,1
"JP",5,5,1,5,6,6,6,6,5,2,2,6,3,1,58,1
"JP",6,6,6,6,6,6,6,6,6,6,6,6,6,2,60,1
"JP",1,1,1,5,5,5,5,1,3,3,4,5,6,2,18,6
"JP",6,1,3,1,4,1,1,2,4,3,2,3,2,1,28,6
"JP",1,1,5,2,1,6,6,1,2,2,3,1,1,1,81,5
"JP",2,1,5,5,5,5,5,2,2,2,3,2,1,2,36,6
"JP",2,1,3,5,1,5,3,1,2,2,2,1,1,2,71,5
"JP",3,1,1,3,4,2,3,1,2,2,2,1,4,2,68,1
"JP",5,1,4,2,2,5,5,4,5,2,2,3,1,2,79,6
"JP",5,5,1,5,1,2,2,3,2,2,2,3,1,1,38,1
"JP",3,1,5,1,2,6,6,3,2,2,1,5,2,2,60,5
"JP",3,2,3,3,3,4,4,2,2,4,2,3,2,2,57,1
"JP",5,1,1,3,1,5,5,2,2,2,2,2,2,1,25,6
"JP",5,3,3,3,5,5,5,1,5,5,5,5,3,2,75,6
"JP",5,5,1,1,1,1,1,1,1,1,5,1,1,1,65,1
"JP",5,3,3,1,3,5,5,1,3,5,2,6,2,2,53,1
"JP",5,1,1,1,1,1,1,5,1,1,1,1,1,1,29,6
"JP",3,2,3,2,2,4,4,2,3,3,3,2,2,1,42,6
"JP",3,2,2,2,2,5,5,3,4,2,3,2,3,1,39,6
"JP",3,2,3,4,3,5,5,2,2,3,2,2,1,2,32,1
"JP",5,1,1,2,5,3,3,2,2,1,2,3,3,1,44,1
"JP",5,1,5,5,5,5,5,2,1,1,2,3,1,1,22,6
"JP",1,1,3,2,2,5,5,2,2,4,5,2,3,1,59,1
"JP",3,2,1,4,2,3,5,6,1,1,2,2,1,1,39,6
"JP",5,5,5,5,1,1,1,2,3,3,3,3,3,2,22,6
"JP",2,1,4,2,4,4,4,4,4,4,4,3,2,1,60,1
"JP",3,1,4,3,3,3,4,1,5,4,5,2,2,2,61,1
"JP",3,2,3,3,2,2,3,1,5,3,1,3,3,2,42,1
"JP",2,1,1,2,5,2,2,3,2,1,4,3,2,1,58,1
"JP",5,5,2,4,5,3,3,1,5,5,4,2,2,1,39,1
"JP",2,1,1,3,4,2,3,5,2,3,2,4,2,1,17,6
"JP",3,2,4,2,3,4,4,1,3,5,4,3,1,2,39,1
"JP",3,2,2,2,4,4,4,1,1,1,1,2,1,1,37,1
"JP",1,1,5,4,5,5,5,1,2,2,4,2,4,1,37,1
"JP",3,2,2,3,5,4,4,2,2,4,4,2,1,1,38,1
"JP",3,3,1,3,4,6,5,2,3,5,1,2,6,2,39,1
"JP",5,3,1,3,2,3,3,1,4,4,2,2,3,2,29,6
"JP",2,3,2,3,4,4,4,6,3,6,4,4,2,2,16,6
"JP",3,3,3,3,4,1,1,4,2,3,2,5,2,2,33,1
"JP",3,1,1,3,1,4,5,2,5,5,5,2,3,1,45,1
"JP",3,1,3,3,3,2,3,1,2,2,5,5,1,1,50,1
"JP",4,1,4,5,3,4,4,3,3,1,5,5,1,1,58,1
"JP",2,2,5,3,2,4,4,1,5,1,2,2,1,1,64,1
"JP",3,6,2,1,5,4,5,1,5,4,3,1,2,2,71,1
"JP",6,2,1,4,1,1,1,1,4,1,1,5,2,2,37,1
"JP",5,5,1,5,3,3,4,1,3,1,3,2,1,2,47,1
"JP",2,2,3,3,3,3,3,6,6,6,6,6,6,2,16,6
"JP",3,2,4,1,4,3,3,2,3,1,3,3,3,1,40,1
"JP",5,2,2,2,1,2,2,1,2,2,2,3,1,2,22,6
"JP",3,2,3,1,4,3,3,2,2,3,3,3,2,1,63,4
"JP",4,2,5,3,3,2,2,1,3,4,2,3,1,2,34,1
"JP",3,3,2,2,3,3,3,1,3,3,3,5,3,2,53,1
"JP",5,5,1,3,2,1,1,2,2,2,2,4,2,2,41,1
"JP",3,1,3,6,6,6,6,1,3,1,3,2,1,1,49,1
"JP",5,4,1,4,4,4,4,4,4,2,2,4,1,1,16,6
"JP",5,1,5,4,2,5,5,1,4,2,4,2,1,2,38,1
"JP",5,2,1,2,1,2,2,2,3,3,2,4,4,2,25,6
"JP",6,5,6,6,6,6,6,5,6,6,6,5,5,1,65,4
"JP",5,1,1,2,5,6,6,5,5,5,5,3,1,1,41,6
"JP",3,2,4,1,2,4,4,1,4,2,4,2,2,1,72,1
"JP",5,5,2,5,1,1,1,6,6,6,6,6,1,2,16,6
"JP",1,1,2,3,2,3,3,1,2,3,2,2,2,2,23,6
"JP",4,1,2,1,5,6,6,3,2,3,5,2,6,1,29,1
"JP",1,2,1,1,1,5,5,2,2,1,2,2,2,1,35,1
"JP",4,1,1,1,4,1,1,1,1,2,2,4,1,2,30,1
"JP",3,2,3,2,3,2,2,1,3,3,2,4,1,2,44,1
"JP",4,5,3,3,2,3,5,2,3,4,3,2,3,1,47,4
"JP",4,1,1,3,2,1,1,1,4,4,5,5,2,2,23,6
"JP",5,6,3,1,5,6,6,2,5,5,2,5,6,2,48,4
"JP",2,2,5,4,1,5,5,1,5,4,3,1,3,1,55,6
"JP",2,1,1,6,1,6,6,1,3,5,5,5,6,1,35,1
"JP",1,5,5,5,4,5,5,1,5,2,5,1,1,1,76,5
"JP",3,2,3,3,4,3,3,2,3,3,3,3,3,2,37,1
"JP",3,5,2,4,3,4,4,2,3,2,3,3,6,1,68,1
"JP",3,3,3,3,6,6,6,1,2,5,3,2,1,2,84,5
"JP",5,1,1,6,5,6,6,1,2,3,4,3,3,1,32,1
"JP",3,1,5,1,1,5,5,1,5,5,4,5,2,2,19,6
"JP",3,4,2,2,2,2,3,2,2,3,2,3,2,1,44,1
"JP",6,1,5,6,5,5,5,1,7,5,7,7,7,1,36,1
"JP",1,1,2,3,4,6,5,1,2,2,2,3,3,1,19,6
"JP",5,2,1,2,3,3,3,1,3,3,4,4,2,2,37,1
"JP",6,1,5,6,1,6,6,1,5,5,5,6,1,1,65,1
"JP",1,1,1,1,1,5,5,1,1,1,5,1,1,1,28,1
"JP",3,4,2,1,3,1,1,3,5,2,5,1,1,1,20,6
"JP",2,4,1,1,5,2,2,6,2,1,1,2,2,2,41,1
"JP",5,4,1,1,4,5,5,6,6,5,4,5,4,1,53,1
"JP",1,1,3,6,5,5,5,2,5,5,5,1,1,1,69,1
"JP",2,1,5,3,3,5,5,2,4,2,5,5,3,1,64,1
"JP",5,2,1,4,3,3,3,1,1,3,2,1,3,1,17,6
"JP",3,3,1,3,7,7,7,2,3,3,3,2,2,2,37,6
"JP",5,1,1,3,5,1,1,5,3,1,3,1,1,1,45,6
"JP",5,2,1,1,3,3,3,2,2,2,2,3,1,2,50,1
"JP",4,2,1,2,4,4,4,1,2,2,2,4,2,2,29,1
"JP",3,2,4,3,4,3,3,1,5,5,5,3,2,2,41,1
"JP",3,3,2,3,2,2,2,2,4,2,2,5,2,2,47,1
"JP",5,1,1,1,5,5,2,4,1,2,1,2,5,1,27,4
"JP",2,2,4,2,3,3,3,1,4,4,4,2,3,1,61,6
"JP",1,1,1,4,4,5,5,1,1,5,1,1,1,2,28,6
"JP",3,2,3,2,3,6,6,2,2,3,2,5,1,2,71,1
"JP",4,4,2,3,2,5,5,1,3,4,3,2,2,2,68,1
